ID,PIN,Address,Managing Organization,Property Status,Date of Acquisition,Sq. Ft.,Ward,Community Area Number,Community Area Name,Zoning Classification,Last Update,Latitude,Longitude,Location
33919,25-21-417-005-0000,215 W 117TH ST,None,Owned by City,10/14/98,0,9,53,WEST PULLMAN,RS-3,5/8/24,41.6813459,-87.6282149,"(41.68134592877885, -87.62821493165865)"
21537,20-21-307-026-0000,6830 S UNION AVE,None,Owned by City,10/14/98,0,6,68,ENGLEWOOD,RT-4,5/20/24,41.7697,-87.6421491,"(41.76969995114706, -87.64214910625401)"
20377,20-21-400-018-0000,259 W MARQUETTE RD,None,Sold,10/14/98,0,6,68,ENGLEWOOD,RT-4,3/14/24,41.7723427,-87.6327031,"(41.77234273899022, -87.63270308851104)"
36113,20-16-406-036-0000,5928 S STATE ST,None,Owned by City,10/14/98,0,20,40,WASHINGTON PARK,C1-2,5/8/24,41.7865426,-87.6259479,"(41.78654258717701, -87.62594789619718)"
50991,20-04-414-011-0000,4430 S SHIELDS AVE,DPD - Real Estate,Sold,10/14/98,0,3,37,FULLER PARK,RS-3,3/14/24,41.8136183,-87.6349677,"(41.813618294858784, -87.63496769637152)"
58517,16-12-427-043-0000,2510 W MADISON ST,None,Owned by City,10/14/98,0,27,28,NEAR WEST SIDE,C2-2,5/8/24,41.8814092,-87.6890013,"(41.88140923870383, -87.6890012877717)"
10646,16-14-120-026-0000,428 S CENTRAL PARK AVE,None,Owned by City,10/15/98,0,28,27,EAST GARFIELD PARK,RS-3,5/8/24,41.8746704,-87.7160637,"(41.87467042619448, -87.71606371971463)"
50825,16-13-201-001-0000,2671 W MADISON ST,None,Owned by City,10/15/98,6931,27,27,EAST GARFIELD PARK,RM-5,5/8/24,41.88082,-87.6937521,"(41.8808200384163, -87.69375207436192)"
62587,20-20-313-020-0000,6802 S THROOP ST,DPD Open Space,Owned by City,10/16/98,0,17,67,WEST ENGLEWOOD,RS-3,5/8/24,41.7702795,-87.6570353,"(41.77027948099154, -87.6570352971918)"
58709,16-13-404-001-0000,701 S CALIFORNIA AVE,None,Owned by City,10/16/98,0,28,27,EAST GARFIELD PARK,B3-2,5/8/24,41.8727613,-87.6957259,"(41.87276125215498, -87.69572587314313)"
24338,25-16-416-001-0000,257 W 109TH ST,None,Owned by City,10/20/98,0,9,49,ROSELAND,RS-3,5/8/24,41.6958822,-87.6302301,"(41.69588215785209, -87.63023011672814)"
19635,20-28-318-017-0000,7739 S FIELDING AVE,None,Owned by City,10/20/98,0,17,69,GREATER GRAND CROSSING,RT-4,5/8/24,41.753172,-87.6378054,"(41.7531720308899, -87.63780540877332)"
19698,20-28-319-006-0000,7725 S NORMAL AVE,None,Owned by City,10/20/98,0,17,69,GREATER GRAND CROSSING,RT-4,5/8/24,41.7535524,-87.6364429,"(41.753552379124606, -87.63644292368798)"
19274,20-28-209-010-0000,7237 S HARVARD AVE,DPD - Large Lots,Sold,10/20/98,6342,6,69,GREATER GRAND CROSSING,RM-5,3/14/24,41.7624396,-87.6330219,"(41.76243961902228, -87.63302185129628)"
20754,20-21-106-010-0000,6347 S NORMAL BLVD,None,Sold,10/20/98,4433,20,68,ENGLEWOOD,RT-4,3/14/24,41.7784562,-87.6371402,"(41.77845615373596, -87.63714016411295)"
17679,20-16-302-025-0000,612 W 60TH ST,None,Owned by City,10/20/98,0,16,68,ENGLEWOOD,RS-3,5/8/24,41.7849259,-87.6406819,"(41.78492593608037, -87.64068185145493)"
18571,20-08-401-002-0000,5103 S MAY ST,None,Owned by City,10/20/98,0,20,61,NEW CITY,B3-2,5/8/24,41.8012913,-87.6534984,"(41.80129131854036, -87.65349841342369)"
34840,20-08-119-013-0000,1352 W 49TH PL,None,Owned by City,10/20/98,0,20,61,NEW CITY,RS-3,5/8/24,41.8042761,-87.6596684,"(41.80427606892769, -87.65966837639598)"
8287,16-02-329-045-0000,3734 W CHICAGO AVE,None,Owned by City,10/20/98,0,27,23,HUMBOLDT PARK,B3-2,5/8/24,41.8957041,-87.7202368,"(41.895704072842356, -87.7202367602164)"
36526,20-18-214-001-0000,5601 S PAULINA ST,None,Owned by City,10/21/98,0,16,67,WEST ENGLEWOOD,RS-3,5/8/24,41.7920626,-87.6666173,"(41.79206260068646, -87.66661734622495)"
63438,20-26-125-027-0000,900 E 75TH ST,None,Owned by City,10/22/98,0,6,69,GREATER GRAND CROSSING,B3-2,5/8/24,41.7588893,-87.6027608,"(41.75888932923466, -87.60276075780088)"
35326,20-19-413-042-0000,1708 W 69TH ST,None,Owned by City,10/22/98,0,17,67,WEST ENGLEWOOD,RS-3,5/8/24,41.7687765,-87.666824,"(41.76877653903029, -87.66682399681771)"
36822,20-07-431-009-0000,5421 S MARSHFIELD AVE,DPD Open Space,Owned by City,10/22/98,0,16,61,NEW CITY,RS-3,5/8/24,41.7951709,-87.6654916,"(41.79517089516827, -87.66549163007738)"
58664,16-13-123-027-0000,2852 W VAN BUREN ST,None,Owned by City,10/22/98,0,27,27,EAST GARFIELD PARK,C1-3,5/8/24,41.8762168,-87.6981988,"(41.87621678446576, -87.69819880654683)"
11282,16-13-201-018-0000,2616 W MONROE ST,DPD Planning,Owned by City,10/22/98,0,27,27,EAST GARFIELD PARK,RM-5,5/8/24,41.8804594,-87.6921571,"(41.88045944703574, -87.69215710849028)"
11283,16-13-201-019-0000,2606 W MONROE ST,DPD Planning,Owned by City,10/22/98,0,27,27,EAST GARFIELD PARK,RM-5,5/8/24,41.8804621,-87.6918904,"(41.88046205163921, -87.6918903851286)"
11521,16-12-317-007-0000,3140 W MAYPOLE AVE,None,Sold,10/22/98,0,27,27,EAST GARFIELD PARK,C3-1,3/14/24,41.8837732,-87.7053787,"(41.88377323102045, -87.70537866148192)"
11522,16-12-317-008-0000,3139 W LAKE ST,None,Sold,10/22/98,0,27,27,EAST GARFIELD PARK,C3-1,3/14/24,41.8839535,-87.7052925,"(41.88395345740707, -87.70529253977026)"
8810,16-10-406-001-0000,4159 W CARROLL AVE,CBB Round 1,Owned by City,10/22/98,0,28,26,WEST GARFIELD PARK,RS-3,5/8/24,41.8865088,-87.7305786,"(41.8865088342313, -87.73057858454378)"
16481,20-15-417-001-0000,6201 S VERNON AVE,None,Owned by City,10/28/98,0,20,42,WOODLAWN,RM-5,5/8/24,41.7818502,-87.6140995,"(41.781850230498165, -87.61409952848147)"
12452,17-07-429-026-0000,1716 W WARREN BLVD,None,Sold,10/29/98,2858,27,28,NEAR WEST SIDE,RM-5,3/14/24,41.8825988,-87.6699862,"(41.882598784532085, -87.66998621961527)"
37394,25-29-109-020-0000,12100 S LOOMIS ST,None,Owned by City,11/9/98,0,21,53,WEST PULLMAN,RT-4,5/8/24,41.6738333,-87.6567456,"(41.67383328524733, -87.65674561241273)"
68381,20-21-208-025-0000,6532 S HARVARD AVE,None,Owned by City,11/9/98,0,6,68,ENGLEWOOD,RT-4,3/14/24,41.7751866,-87.6337691,"(41.77518656874638, -87.63376906628164)"
20847,20-21-113-018-0000,6453 S NORMAL BLVD,DOH,Owned by City,11/9/98,0,6,68,ENGLEWOOD,RT-4,5/20/24,41.7764911,-87.637083,"(41.77649107141862, -87.63708301342103)"
50653,20-16-323-023-0000,438 W ENGLEWOOD AVE,DPD - Large Lots,Sold,11/9/98,0,20,68,ENGLEWOOD,RS-3,3/14/24,41.781084,-87.6365684,"(41.7810840356268, -87.63656839038742)"
9952,16-14-306-018-0000,3819 W FLOURNOY ST,None,Sold,11/9/98,0,24,26,WEST GARFIELD PARK,RT-4,3/14/24,41.872332,-87.7212107,"(41.87233202036333, -87.72121072034139)"
23954,25-20-325-041-0000,1336 W 119TH ST,None,Sold,11/16/98,0,21,53,WEST PULLMAN,PD 1168,3/14/24,41.6779156,-87.6558619,"(41.67791560848861, -87.65586190880828)"
50697,20-21-204-028-0000,6401 S STEWART AVE,DPD - Real Estate,Owned by City,11/17/98,0,6,68,ENGLEWOOD,RT-4,5/8/24,41.7780032,-87.6348502,"(41.778003244991204, -87.63485016558748)"
20705,20-21-104-016-0000,6311 S PARNELL AVE,None,Owned by City,11/17/98,0,20,68,ENGLEWOOD,PD 280,5/8/24,41.7789147,-87.6390631,"(41.778914710255506, -87.63906311574323)"
13499,16-24-416-008-0000,2643 W CULLERTON ST,None,Sold,11/17/98,2137,25,30,SOUTH LAWNDALE,RT-4,3/14/24,41.8545048,-87.6922967,"(41.8545047974351, -87.69229667280686)"
37492,25-28-116-013-0000,12133 S HALSTED ST,None,Owned by City,11/19/98,0,21,53,WEST PULLMAN,C1-1,5/8/24,41.6731713,-87.6413778,"(41.673171308147495, -87.64137779726101)"
37491,25-28-116-012-0000,12129 S HALSTED ST,None,Owned by City,11/19/98,0,21,53,WEST PULLMAN,C1-1,5/8/24,41.6732399,-87.6413801,"(41.67323990404686, -87.64138008335654)"
24908,25-15-100-012-0000,8 E 103RD PL,CBB Round 1,Owned by City,11/19/98,0,9,49,ROSELAND,RS-3,5/8/24,41.706521,-87.6231673,"(41.70652104855101, -87.6231672828128)"
38229,20-29-114-048-0000,7200 S RACINE AVE,CBB Round 1,Owned by City,11/19/98,0,17,67,WEST ENGLEWOOD,B1-1,5/8/24,41.7631038,-87.6544184,"(41.76310383367753, -87.65441838549803)"
21635,20-21-316-034-0000,6946 S WALLACE ST,None,Owned by City,11/19/98,0,6,68,ENGLEWOOD,RS-3,5/8/24,41.767344,-87.6399409,"(41.76734403163892, -87.63994086031143)"
20846,20-21-113-016-0000,6447 S NORMAL BLVD,DOH,Owned by City,11/19/98,0,6,68,ENGLEWOOD,RT-4,5/20/24,41.7766896,-87.6370887,"(41.776689601490034, -87.63708874933795)"
36105,20-17-406-035-0000,5930 S GREEN ST,None,Sold,11/19/98,0,16,68,ENGLEWOOD,RS-3,3/14/24,41.7860551,-87.6465108,"(41.78605511430661, -87.6465108073119)"
17974,20-08-130-028-0000,5024 S ELIZABETH ST,None,Owned by City,11/19/98,0,20,61,NEW CITY,RS-3,5/8/24,41.8024761,-87.6566622,"(41.8024760990747, -87.656662223275)"
13400,16-24-304-020-0000,1900 S ALBANY AVE,DOH,Owned by City,11/19/98,0,24,29,NORTH LAWNDALE,RT-4,5/20/24,41.8552632,-87.7032725,"(41.85526324329036, -87.70327250275578)"
58908,16-14-323-045-0000,3906 W GRENSHAW ST,CBB Round 1,Owned by City,11/19/98,0,24,29,NORTH LAWNDALE,RT-4,5/8/24,41.86737,-87.72315,"(41.86737002612418, -87.72314995210264)"
51094,16-13-217-027-0000,2636 W GLADYS AVE,None,Owned by City,11/19/98,5172,28,27,EAST GARFIELD PARK,M1-3,5/8/24,41.8769387,-87.6926884,"(41.87693865846939, -87.6926884013975)"
8865,16-10-421-002-0000,131 N KARLOV AVE,None,Owned by City,11/19/98,0,28,26,WEST GARFIELD PARK,RT-4,5/8/24,41.8830156,-87.7278333,"(41.883015640702865, -87.72783331528305)"
9435,16-12-305-006-0000,3024 W FULTON BLVD,None,Sold,11/19/98,2727,27,27,EAST GARFIELD PARK,RT-4,3/14/24,41.8867512,-87.7024111,"(41.886751246204035, -87.70241108112394)"
21365,20-23-101-006-0000,6347 S MARYLAND AVE,DOH,Owned by City,11/20/98,0,20,42,WOODLAWN,RM-5,5/8/24,41.7790324,-87.6042653,"(41.7790324422857, -87.6042652568451)"
35521,16-24-309-017-0000,3021 W CULLERTON ST,None,Owned by City,11/20/98,0,24,30,SOUTH LAWNDALE,RT-4,5/8/24,41.8543649,-87.7012548,"(41.85436487989616, -87.70125475314482)"
20216,20-29-219-034-0000,7356 S MORGAN ST,None,Sold,11/21/98,0,17,68,ENGLEWOOD,RS-3,3/14/24,41.7598213,-87.6494792,"(41.759821319755254, -87.64947917901641)"
16395,20-15-406-007-0000,6045 S CHAMPLAIN AVE,None,Owned by City,11/21/98,0,20,42,WOODLAWN,RM-5,5/8/24,41.7844641,-87.6093497,"(41.7844640724224, -87.60934970567675)"
14658,20-07-401-042-0000,5146 S WOLCOTT AVE,DPD - Large Lots,Sold,11/21/98,0,16,61,NEW CITY,RS-3,5/15/24,41.7998472,-87.6723914,"(41.79984721377842, -87.67239138437121)"
37681,20-29-216-008-0000,7321 S RACINE AVE,None,Owned by City,11/24/98,0,17,68,ENGLEWOOD,B1-1,5/8/24,41.7607506,-87.6536589,"(41.760750633525916, -87.6536588588615)"
37592,20-22-310-042-0000,6848 S CALUMET AVE,DOH,Owned by City,11/24/98,0,6,69,GREATER GRAND CROSSING,RS-3,5/8/24,41.7696983,-87.6173251,"(41.769698305531925, -87.61732508294203)"
36365,20-21-113-015-0000,6447 S NORMAL BLVD,DOH,Owned by City,11/24/98,0,6,68,ENGLEWOOD,RT-4,5/20/24,41.7766896,-87.6370887,"(41.776689601490034, -87.63708874933795)"
17677,20-16-302-016-0000,5947 S LOWE AVE,None,Sold,11/24/98,2699,16,68,ENGLEWOOD,M1-2,3/14/24,41.7856763,-87.6409245,"(41.78567628063097, -87.64092446854019)"
17144,20-17-116-008-0000,5727 S ASHLAND AVE,None,Owned by City,11/24/98,0,16,67,WEST ENGLEWOOD,PD 1142,5/8/24,41.7895865,-87.6640828,"(41.789586524276, -87.66408275498488)"
51203,20-17-116-002-0000,5705 S ASHLAND AVE,None,Owned by City,11/24/98,5472,16,67,WEST ENGLEWOOD,C2-2,5/8/24,41.7900982,-87.6640954,"(41.79009821561888, -87.66409536458532)"
35704,20-17-115-040-0000,5640 S RACINE AVE,None,Owned by City,11/24/98,0,16,67,WEST ENGLEWOOD,B1-1,5/8/24,41.7911246,-87.6551508,"(41.79112462146884, -87.65515075893269)"
17136,20-17-115-015-0000,5635 S ELIZABETH ST,None,Owned by City,11/24/98,0,16,67,WEST ENGLEWOOD,RS-3,5/8/24,41.7912544,-87.6556693,"(41.791254412517205, -87.6556693379235)"
36542,20-17-115-014-0000,5633 S ELIZABETH ST,None,Owned by City,11/24/98,0,16,67,WEST ENGLEWOOD,RS-3,5/8/24,41.791323,-87.6556711,"(41.79132303052983, -87.65567114382912)"
36524,20-17-115-025-0000,5600 S RACINE AVE,None,Owned by City,11/24/98,0,16,67,WEST ENGLEWOOD,B1-1,5/8/24,41.7922207,-87.6551795,"(41.79222074939775, -87.6551795424666)"
18482,20-08-317-035-0000,5440 S LAFLIN ST,None,Owned by City,11/24/98,0,16,61,NEW CITY,RS-3,5/8/24,41.7946573,-87.6625294,"(41.794657303881145, -87.66252942050019)"
10818,16-14-206-002-0000,3359 W MONROE ST,DPD - Large Lots,Sold,11/24/98,0,28,27,EAST GARFIELD PARK,RM-5,5/15/24,41.8793158,-87.710687,"(41.87931576412067, -87.71068703469334)"
37909,20-28-319-012-0000,7751 S NORMAL AVE,None,Owned by City,12/1/98,0,17,69,GREATER GRAND CROSSING,RT-4,5/8/24,41.7529003,-87.6364729,"(41.75290026780047, -87.63647293219418)"
11518,16-12-317-004-0000,127 N KEDZIE AVE,None,Sold,12/1/98,0,27,27,EAST GARFIELD PARK,C3-1,3/14/24,41.8836978,-87.7058641,"(41.88369778768642, -87.70586409710151)"
11517,16-12-317-003-0000,131 N KEDZIE AVE,None,Sold,12/1/98,0,27,27,EAST GARFIELD PARK,C3-1,3/14/24,41.8838081,-87.7058674,"(41.88380812812384, -87.70586741010894)"
9144,16-11-300-029-0000,346 N HARDING AVE,DPD - Real Estate,Sold,12/1/98,0,37,26,WEST GARFIELD PARK,PMD 9,3/14/24,41.8868006,-87.7249683,"(41.886800563142216, -87.7249683490845)"
59272,20-10-211-003-0000,4811 S SAINT LAWRENCE AVE,None,Owned by City,12/2/98,0,4,38,GRAND BOULEVARD,RM-5,5/8/24,41.8072173,-87.6110472,"(41.80721729720697, -87.61104720298414)"
14801,20-04-222-066-0000,4240 S WELLS ST,None,Owned by City,12/2/98,0,3,37,FULLER PARK,RS-3,5/8/24,41.8170002,-87.6327118,"(41.81700018084501, -87.63271178436521)"
11516,16-12-317-002-0000,135 N KEDZIE AVE,None,Sold,12/4/98,0,27,27,EAST GARFIELD PARK,C3-1,3/14/24,41.8838957,-87.705873,"(41.883895731267216, -87.70587298774598)"
9143,16-11-300-028-0000,346 N HARDING AVE,DPD - Real Estate,Sold,12/4/98,0,37,26,WEST GARFIELD PARK,PMD 9,3/14/24,41.8868006,-87.7249683,"(41.886800563142216, -87.7249683490845)"
24001,25-04-412-018-0000,9442 S LA SALLE ST,None,Owned by City,12/9/98,0,9,49,ROSELAND,RS-2,5/8/24,41.722421,-87.6278192,"(41.72242096104208, -87.62781922664593)"
61601,20-21-129-024-0000,411 W 66TH ST,DOH,Owned by City,12/9/98,0,6,68,ENGLEWOOD,PD 336,5/8/24,41.7741421,-87.6356639,"(41.774142129165554, -87.63566385402092)"
19379,20-25-326-035-0000,1712 E 79TH ST,None,Owned by City,12/10/98,0,8,43,SOUTH SHORE,B3-2,5/8/24,41.7517484,-87.5826548,"(41.75174838409646, -87.5826548018187)"
19561,20-28-314-005-0000,7719 S HALSTED ST,None,Sold,12/10/98,4998,17,71,AUBURN GRESHAM,B1-2,3/14/24,41.7535754,-87.6437867,"(41.75357540740536, -87.6437866759952)"
37641,20-28-208-006-0000,7227 S STEWART AVE,None,Owned by City,12/10/98,0,6,69,GREATER GRAND CROSSING,RT-4,5/8/24,41.7627298,-87.6342358,"(41.76272980129434, -87.63423577314107)"
20070,20-29-209-004-0000,7207 S MAY ST,None,Owned by City,12/10/98,0,17,68,ENGLEWOOD,RT-4,5/20/24,41.7629325,-87.6525008,"(41.76293254848393, -87.6525007682077)"
20069,20-29-209-003-0000,7205 S MAY ST,DPD - Open Space,Owned by City,12/10/98,0,17,68,ENGLEWOOD,RS-3,5/20/24,41.7630011,-87.6525025,"(41.763001111389, -87.65250253509662)"
18576,20-08-401-034-0000,5128 S ABERDEEN ST,None,Owned by City,12/10/98,0,20,61,NEW CITY,RS-3,5/8/24,41.800563,-87.6529645,"(41.80056299458753, -87.65296452278784)"
14441,20-03-120-013-0000,4251 S MICHIGAN AVE,None,Sold,12/10/98,15291,3,38,GRAND BOULEVARD,RM-5,3/14/24,41.8167604,-87.6225369,"(41.81676036986104, -87.62253692627904)"
58718,16-13-404-006-0000,2743 W FLOURNOY ST,None,Owned by City,12/10/98,0,28,27,EAST GARFIELD PARK,RT-4,5/8/24,41.8726272,-87.6954027,"(41.872627184263685, -87.69540270429633)"
61590,20-21-126-035-0000,6652 S PARNELL AVE,None,Owned by City,12/14/98,0,6,68,ENGLEWOOD,RT-4,5/8/24,41.7729995,-87.6391013,"(41.77299953808413, -87.63910133539275)"
17877,20-14-317-011-0000,6243 S GREENWOOD AVE,None,Owned by City,12/14/98,0,20,42,WOODLAWN,RM-5,5/8/24,41.7810316,-87.5989789,"(41.78103162925011, -87.59897888536605)"
13498,16-24-413-017-0000,1920 S FAIRFIELD AVE,CBB Round 1,Owned by City,12/14/98,0,25,30,SOUTH LAWNDALE,RS-3,5/8/24,41.8547212,-87.6946538,"(41.8547212328124, -87.69465379912032)"
50751,16-14-401-033-0000,3412 W FLOURNOY ST,None,Owned by City,12/14/98,0,24,27,EAST GARFIELD PARK,RT-4,5/8/24,41.8729357,-87.7113501,"(41.87293565603105, -87.71135008908492)"
66533,16-16-221-079-0000,522 S CICERO AVE,DPD - Planning,Owned by City,12/14/98,0,29,25,AUSTIN,B3-2,5/8/24,41.8733025,-87.7453645,"(41.87330251116855, -87.74536454961773)"
19141,20-29-421-017-0000,7710 S PEORIA ST,DPD - Planning,Owned by City,12/15/98,0,17,71,AUBURN GRESHAM,RS-3,5/8/24,41.7538766,-87.6469014,"(41.75387657056982, -87.6469013601559)"
38112,20-20-312-024-0000,6812 S ADA ST,DPD - Real Estate,Owned by City,12/15/98,0,17,67,WEST ENGLEWOOD,RS-3,5/13/24,41.7699871,-87.6582414,"(41.769987134305076, -87.65824138488593)"
61596,20-21-127-036-0000,6640 S NORMAL BLVD,DOH,Owned by City,12/15/98,0,6,68,ENGLEWOOD,RT-4,5/8/24,41.7736217,-87.6370862,"(41.773621657800845, -87.63708615014974)"
61611,20-21-120-014-0000,534 W 65TH PL,DPD Open Space,Owned by City,12/15/98,0,6,68,ENGLEWOOD,RT-4,5/8/24,41.7755472,-87.6382736,"(41.7755472467984, -87.6382736380367)"
17791,20-14-315-026-0000,928 E 63RD ST,None,Sold,12/15/98,0,20,42,WOODLAWN,PD 1182,3/14/24,41.7807172,-87.6017898,"(41.78071722728155, -87.60178975925596)"
62406,20-17-114-030-0000,5612 S ELIZABETH ST,None,Owned by City,12/15/98,0,16,67,WEST ENGLEWOOD,RS-3,5/8/24,41.791862,-87.6563843,"(41.79186198611772, -87.65638429974419)"
36838,20-08-217-001-0000,5003 S CARPENTER ST,CBB Round 1,Owned by City,12/15/98,0,20,61,NEW CITY,RS-3,5/8/24,41.8031915,-87.6511156,"(41.80319154578312, -87.65111559606996)"
51111,20-06-100-122-0000,2001 W PERSHING RD,DPD - Real Estate,Owned by City,12/15/98,0,12,61,NEW CITY,M2-3,3/26/24,41.8219314,-87.6755829,"(41.821931370076854, -87.67558287803743)"
13500,16-24-416-009-0000,2641 W CULLERTON ST,None,Sold,12/15/98,2141,25,30,SOUTH LAWNDALE,RT-4,3/14/24,41.854506,-87.6922086,"(41.854506044266415, -87.69220861934015)"
35606,16-23-400-065-0000,1658 S DRAKE AVE,None,Owned by City,12/15/98,0,24,29,NORTH LAWNDALE,RT-4,5/8/24,41.857329,-87.7142904,"(41.857329047755414, -87.71429042408364)"
11606,16-13-104-005-0000,33 S SACRAMENTO BLVD,None,Owned by City,12/15/98,0,27,27,EAST GARFIELD PARK,RT-4,5/8/24,41.8800048,-87.7009207,"(41.88000477675767, -87.70092070800709)"
16491,20-16-100-008-0000,5525 S HALSTED ST,None,Owned by City,12/16/98,0,16,68,ENGLEWOOD,B3-2,5/8/24,41.7930862,-87.6447607,"(41.793086201689825, -87.64476066413005)"
18983,20-08-429-008-0000,927 W 54TH PL,None,Owned by City,12/16/98,0,16,61,NEW CITY,RS-3,5/8/24,41.7949027,-87.6486158,"(41.79490269089969, -87.6486157697024)"
51187,20-09-316-002-0000,5305 S HALSTED ST,None,Owned by City,12/16/98,0,16,61,NEW CITY,C1-2,5/8/24,41.7977322,-87.6448748,"(41.79773219095992, -87.64487477280262)"
37156,20-09-310-042-0000,5244 S LOWE AVE,None,Owned by City,12/16/98,0,20,61,NEW CITY,RS-3,5/8/24,41.798469,-87.6419682,"(41.79846900866866, -87.64196818159056)"
18104,20-09-308-015-0000,5243 S HALSTED ST,None,Sold,12/16/98,0,20,61,NEW CITY,C1-2,3/14/24,41.7984909,-87.6448865,"(41.79849088833944, -87.64488650966126)"
36801,20-09-212-032-0000,4953 S PRINCETON AVE,None,Owned by City,12/16/98,0,20,37,FULLER PARK,RS-3,5/8/24,41.8039681,-87.6328951,"(41.80396813086239, -87.632895062236)"
62202,20-09-212-035-0000,4951 S PRINCETON AVE,None,Owned by City,12/16/98,0,20,37,FULLER PARK,RS-3,5/8/24,41.8040367,-87.6328967,"(41.804036721190556, -87.63289671817911)"
10683,16-15-325-004-0000,4458 W FILLMORE ST,CBB Round 1,Owned by City,12/16/98,0,24,29,NORTH LAWNDALE,M2-3,5/8/24,41.8681109,-87.7373348,"(41.86811085413112, -87.73733477695838)"
11510,16-12-316-004-0000,2819 W WALNUT ST,None,Owned by City,12/16/98,0,27,27,EAST GARFIELD PARK,RT-4,5/8/24,41.8852025,-87.6972394,"(41.885202486534226, -87.69723937055083)"
9252,16-11-409-007-0000,3531 W WALNUT ST,None,Sold,12/16/98,1215,28,27,EAST GARFIELD PARK,RT-4,3/14/24,41.8853064,-87.7147615,"(41.885306435961375, -87.71476149330447)"
9146,16-11-300-041-0000,351 N PULASKI RD,DPD - Real Estate,Sold,12/16/98,0,37,26,WEST GARFIELD PARK,PMD 9,3/14/24,41.8871635,-87.7255016,"(41.88716349033121, -87.72550156290495)"
9145,16-11-300-040-0000,367 N PULASKI RD,DPD - Real Estate,Sold,12/16/98,0,37,26,WEST GARFIELD PARK,PMD 9,3/14/24,41.8875749,-87.7255133,"(41.887574886828936, -87.72551325856521)"
9134,16-11-300-001-0000,379 N PULASKI RD,DPD - Real Estate,Sold,12/16/98,0,37,26,WEST GARFIELD PARK,PMD 9,3/14/24,41.8877804,-87.7255191,"(41.887780379132714, -87.72551908282863)"
9944,16-22-400-016-0000,4313 W 16TH ST,None,Owned by City,12/17/98,0,24,29,NORTH LAWNDALE,C1-2,5/8/24,41.8584887,-87.7329108,"(41.85848866672615, -87.7329107721334)"
38150,20-28-105-023-0000,7130 S NORMAL BLVD,None,Owned by City,12/18/98,0,6,68,ENGLEWOOD,RT-4,5/8/24,41.7643788,-87.63743,"(41.7643787571191, -87.63742998604697)"
18100,20-09-308-011-0000,5225 S HALSTED ST,None,Sold,12/21/98,0,20,61,NEW CITY,C1-2,3/14/24,41.7989024,-87.6448973,"(41.79890243060117, -87.6448972880651)"
62987,25-29-209-015-0000,12143 S PEORIA ST,None,Owned by City,12/23/98,0,21,53,WEST PULLMAN,PMD 10,5/8/24,41.6727938,-87.6438291,"(41.67279383281188, -87.6438290971192)"
61969,20-14-316-019-0000,6218 S GREENWOOD AVE,None,Owned by City,12/23/98,0,20,42,WOODLAWN,RM-5,5/8/24,41.781699,-87.5999399,"(41.78169899376265, -87.59993994760771)"
61785,20-14-308-036-0000,6156 S INGLESIDE AVE,None,Owned by City,12/23/98,0,20,42,WOODLAWN,RM-5,5/8/24,41.7824185,-87.6034194,"(41.782418467266496, -87.60341941331993)"
11959,17-15-309-012-0000,1157 S WABASH AVE,None,Sold,12/23/98,20959,4,32,LOOP,PD 815,3/14/24,41.8677772,-87.625339,"(41.86777723191669, -87.62533904326664)"
11958,17-15-309-011-0000,1149 S WABASH AVE,None,Sold,12/23/98,4289,4,32,LOOP,PD 815,3/14/24,41.8679877,-87.6253449,"(41.86798774600252, -87.62534488495302)"
16111,20-02-103-006-0000,3941 S ELLIS AVE,DPD Planning,Owned by City,12/30/98,0,4,36,OAKLAND,RM-5,5/8/24,41.8234463,-87.6043579,"(41.823446313202, -87.604357919223)"
10783,16-15-415-013-0000,1121 S KOSTNER AVE,DPD - Planning,Owned by City,12/30/98,0,24,29,NORTH LAWNDALE,PD 1352,5/8/24,41.8675156,-87.734514,"(41.86751555389983, -87.73451395875244)"
10782,16-15-415-012-0000,1018 S KILDARE AVE,DPD - Planning,Owned by City,12/30/98,0,24,29,NORTH LAWNDALE,M2-2,5/8/24,41.8680709,-87.7340028,"(41.86807093686629, -87.73400284505266)"
21204,20-21-204-031-0000,6411 S STEWART AVE,None,Owned by City,1/4/99,0,6,68,ENGLEWOOD,RT-4,5/8/24,41.777711,-87.6348423,"(41.777711007141725, -87.63484233134162)"
16493,20-16-100-010-0000,5533 S HALSTED ST,None,Owned by City,1/5/99,0,16,68,ENGLEWOOD,B3-2,5/8/24,41.792949,-87.6447571,"(41.792949022165274, -87.64475709054342)"
36805,20-09-212-033-0000,4955 S PRINCETON AVE,None,Owned by City,1/5/99,0,20,37,FULLER PARK,RS-3,5/8/24,41.8038996,-87.6328934,"(41.80389956855087, -87.63289338804567)"
